10,0,6,6,5
10,0,8,8,6
10,0,9,9,6
10,0,6,6,6
10,0,7,7,6
10,0,6,6,6
10,0,5,5,6
10,0,8,8,6
10,0,9,9,6
10,0,10,10,6
10,0,9,9,6
10,0,6,6,6
10,0,10,10,6
10,0,6,6,6
10,0,8,8,6
10,0,9,9,6
10,0,6,6,6
10,0,6,6,6
10,0,5,5,6
10,0,6,6,6
10,0,6,6,4
10,0,4,4,4
10,0,5,5,4
10,0,5,5,4
10,0,5,5,4
10,0,5,5,4
10,0,8,8,4
10,0,4,4,4
10,0,4,4,4
10,0,4,4,4
10,0,4,4,4
10,0,5,5,4
10,0,4,4,4
10,0,4,4,4
10,0,4,4,4
10,0,4,4,4
10,0,4,4,4
10,0,7,7,4
10,0,4,4,4
10,0,4,4,4
10,0,5,5,5
10,0,5,5,5
10,0,7,7,5
10,0,5,5,5
10,0,5,5,5
10,0,6,6,5
10,0,5,5,5
10,0,5,5,5
10,0,8,8,5
10,0,5,5,5
10,0,6,6,6
10,0,6,6,6
10,0,5,5,6
10,0,5,5,6
10,0,5,5,6
10,0,6,6,6
10,0,5,5,6
10,0,9,9,6
10,0,5,5,6
10,0,7,7,6
10,0,6,6,7
10,0,6,6,7
10,0,6,6,7
10,0,6,6,7
10,0,6,6,7
10,0,6,6,7
10,0,6,6,7
10,0,8,8,7
10,0,6,6,7
10,0,6,6,7
10,0,6,6,8
10,0,10,10,8
10,0,6,6,8
10,0,6,6,8
10,0,6,6,8
10,0,6,6,8
10,0,6,6,8
10,0,7,7,8
10,0,7,7,8
10,0,7,7,8
10,0,7,7,9
10,0,7,7,9
10,0,9,9,9
10,0,7,7,9
10,0,7,7,9
10,0,7,7,9
10,0,7,7,9
10,0,7,7,9
10,0,9,9,9
10,0,7,7,9
10,0,7,7,10
10,0,10,10,10
10,0,10,10,10
10,0,7,7,10
10,0,8,8,10
10,0,7,7,10
10,0,7,7,10
10,0,7,7,10
10,0,7,7,10
10,0,7,7,10
100,0,37,37,11
100,0,39,39,11
100,0,39,39,11
100,0,37,37,11
100,0,45,45,11
100,0,37,37,11
100,0,36,36,11
100,0,37,37,11
100,0,42,42,11
100,0,40,40,11
100,0,76,76,20
100,0,67,67,20
100,0,102,102,20
100,0,64,64,20
100,0,68,68,20
100,0,63,63,20
100,0,70,70,20
100,0,100,100,20
100,0,67,67,20
100,0,74,74,20
100,0,143,143,30
100,0,99,99,30
100,0,93,93,30
100,0,142,142,30
100,0,100,100,30
100,1,153,154,30
100,0,93,93,30
100,0,104,104,30
100,0,101,101,30
100,0,99,99,30
100,0,195,195,40
100,0,130,130,40
100,0,144,144,40
100,0,130,130,40
100,0,243,243,40
100,0,137,137,40
100,0,130,130,40
100,0,152,152,40
100,0,132,132,40
100,0,144,144,40
100,0,191,191,50
100,0,244,244,50
100,0,165,165,50
100,0,202,202,50
100,0,274,274,50
100,0,161,161,50
100,0,165,165,50
100,0,163,163,50
100,0,156,156,50
100,0,155,155,50
100,0,198,198,60
100,0,189,189,60
100,0,200,200,60
100,0,196,196,60
100,0,198,198,60
100,0,205,205,60
100,0,186,186,60
100,0,196,196,60
100,0,199,199,60
100,0,196,196,60
100,0,243,243,70
100,0,233,233,70
100,0,236,236,70
100,0,239,239,70
100,0,384,384,70
100,0,243,243,70
100,0,236,236,70
100,1,379,380,70
100,0,278,278,70
100,0,300,300,70
100,0,321,321,80
100,0,274,274,80
100,0,328,328,80
100,0,311,311,80
100,0,321,321,80
100,0,368,368,80
100,0,281,281,80
100,0,313,313,80
100,0,252,252,80
100,0,260,260,80
100,1,367,368,90
100,0,364,364,90
100,0,343,343,90
100,0,303,303,90
100,0,289,289,90
100,0,437,437,90
100,0,297,297,90
100,0,362,362,90
100,0,284,284,90
100,0,363,363,90
100,0,485,485,100
100,0,335,335,100
100,0,325,325,100
100,0,313,313,100
100,0,397,397,100
100,0,446,446,100
100,0,324,324,100
100,0,462,462,100
100,0,397,397,100
100,0,402,402,100
1000,7,3383,3390,100
1000,7,3297,3304,100
1000,7,3892,3899,100
1000,4,3323,3327,100
1000,4,3172,3176,100
1000,5,3201,3206,100
1000,4,3679,3683,100
1000,3,3909,3912,100
1000,4,4012,4016,100
1000,3,3205,3208,100
1000,3,6860,6863,200
1000,3,6560,6563,200
1000,3,7288,7291,200
1000,4,7645,7649,200
1000,3,7714,7717,200
1000,4,7059,7063,200
1000,3,7405,7408,200
1000,7,7220,7227,200
1000,4,6770,6774,200
1000,6,6671,6677,200
1000,3,9683,9686,300
1000,4,9847,9851,300
1000,4,10529,10533,300
1000,3,9704,9707,300
1000,4,9913,9917,300
1000,3,10332,10335,300
1000,4,10647,10651,300
1000,3,10037,10040,300
1000,3,9548,9551,300
1000,3,10201,10204,300
1000,4,12992,12996,400
1000,3,13646,13649,400
1000,6,18282,18288,400
1000,4,14131,14135,400
1000,7,13306,13313,400
1000,6,14183,14189,400
1000,4,14463,14467,400
1000,3,13224,13227,400
1000,7,13078,13085,400
1000,5,14520,14525,400
1000,4,16578,16582,500
1000,6,22119,22125,500
1000,8,19114,19122,500
1000,3,16592,16595,500
