10,5,5,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.1,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,6,6,0.2,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.3,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,11,11,0.1,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,4000,4000,0.4,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,5000,5000,0.5,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,6000,6000,0.6,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,7000,7000,0.7,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,8000,8000,0.8,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,9000,9000,0.9,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
10000,10000,10000,1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,10000,10000,0.1,1
100000,19696,19696,0.2,1
100000,19696,19696,0.2,1
100000,19696,19696,0.2,1
100000,19696,19696,0.2,1
100000,19696,19696,0.2,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.1,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,7,7,0.2,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,8,8,0.3,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,4,4,0.4,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,5,5,0.5,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,6,6,0.6,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,7,7,0.7,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,8,8,0.8,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,9,9,0.9,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
10,10,10,1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,10,10,0.1,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,20,20,0.2,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,30,30,0.3,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,40,40,0.4,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,50,50,0.5,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,60,60,0.6,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,70,70,0.7,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,80,80,0.8,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,90,90,0.9,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
100,100,100,1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,100,100,0.1,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,200,200,0.2,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,300,300,0.3,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,400,400,0.4,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,500,500,0.5,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,600,600,0.6,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,700,700,0.7,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,800,800,0.8,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,900,900,0.9,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
1000,1000,1000,1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,1000,1000,0.1,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,2000,2000,0.2,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
10000,3000,3000,0.3,1
