10,0,29,29,5
10,0,6,6,5
10,0,8,8,5
10,0,6,6,5
10,0,5,5,5
10,0,6,6,5
10,0,7,7,5
10,0,5,5,5
10,0,5,5,5
10,0,6,6,5
100,0,44,44,11
100,1,94,95,11
100,0,47,47,11
100,0,39,39,11
100,0,41,41,11
100,0,40,40,11
100,0,67,67,11
100,0,42,42,11
100,0,52,52,11
100,0,38,38,11
1000,5,816,821,17
1000,3,546,549,17
1000,3,963,966,17
1000,3,524,527,17
1000,3,515,518,17
1000,3,538,541,17
1000,5,813,818,17
1000,3,522,525,17
1000,5,813,818,17
1000,3,535,538,17
10000,33,7674,7707,24
10000,53,8036,8089,24
10000,33,8487,8520,24
10000,33,7389,7422,24
10000,46,8141,8187,24
10000,33,7931,7964,24
10000,33,8279,8312,24
10000,33,11641,11674,24
10000,57,8579,8636,24
10000,54,8717,8771,24
100000,528,115762,116290,31
100000,333,109802,110135,31
100000,335,110010,110345,31
100000,335,92664,92999,27
100000,344,90584,90928,27
100000,333,94108,94441,27
100000,332,92346,92678,27
100000,346,92176,92522,27
100000,332,96255,96587,27
100000,539,98434,98973,29
1000000,3466,694882,698348,20
1000000,3496,840892,844388,24
1000000,3364,990547,993911,28
1000000,3348,778918,782266,22
1000000,3462,928376,931838,26
1000000,3366,808662,812028,23
1000000,3770,886570,890340,24
1000000,3404,721897,725301,20
1000000,3829,828558,832387,21
1000000,3524,1030735,1034259,30
1000,6,745,751,18
1000,3,877,880,18
1000,6,571,577,18
1000,3,632,635,18
1000,3,583,586,18
1500,5,1139,1144,18
1500,5,1018,1023,18
1500,9,1319,1328,18
1500,5,1013,1018,18
1500,8,900,908,18
2000,6,1284,1290,19
2000,7,1238,1245,19
2000,7,1315,1322,19
2000,6,1439,1445,19
2000,7,1383,1390,19
2500,8,1713,1721,21
2500,8,1837,1845,21
2500,8,1654,1662,21
2500,8,1691,1699,21
2500,8,1950,1958,21
3000,10,1888,1898,21
3000,10,1937,1947,21
3000,10,2261,2271,21
3000,10,2535,2545,21
3000,10,2322,2332,21
3500,12,2383,2395,21
3500,12,2475,2487,21
3500,11,2344,2355,21
3500,12,2248,2260,21
3500,12,2361,2373,21
4000,13,2765,2778,22
4000,13,3087,3100,22
4000,13,3092,3105,22
4000,22,2937,2959,22
4000,13,3341,3354,22
4500,15,3290,3305,22
4500,15,3070,3085,22
4500,15,3090,3105,22
4500,24,3113,3137,22
4500,24,3928,3952,22
5000,17,3466,3483,22
5000,26,3224,3250,22
5000,17,3504,3521,22
5000,17,3339,3356,22
5000,17,3434,3451,22
5500,18,4232,4250,25
5500,46,4258,4304,25
5500,18,4843,4861,25
5500,18,4577,4595,25
5500,18,4531,4549,25
6000,20,4429,4449,25
6000,20,4847,4867,25
6000,113,4843,4956,25
6000,20,4491,4511,25
6000,20,5586,5606,25
6500,21,6033,6054,26
6500,21,6528,6549,26
6500,21,5437,5458,26
6500,22,5380,5402,26
6500,22,5367,5389,26
7000,23,5602,5625,26
7000,23,5668,5691,26
7000,23,5758,5781,26
7000,36,5658,5694,26
7000,23,6922,6945,26
7500,25,6534,6559,28
7500,25,6735,6760,28
7500,25,7250,7275,28
7500,25,4865,4890,21
7500,34,4916,4950,21
8000,26,6221,6247,21
8000,30,5787,5817,21
8000,26,6569,6595,21
8000,42,5120,5162,21
8000,26,5361,5387,21
8500,28,5414,5442,19
8500,46,4874,4920,19
8500,28,5164,5192,19
8500,28,5408,5436,19
8500,28,5363,5391,19
9000,30,5608,5638,20
9000,47,6171,6218,20
9000,30,5719,5749,20
9000,30,5959,5989,20
9000,30,5677,5707,20
9500,31,5228,5259,18
9500,31,5333,5364,18
9500,31,6575,6606,18
9500,51,5580,5631,18
9500,32,5174,5206,18
10000,36,6223,6259,18
10000,33,6129,6162,18
10000,33,5696,5729,18
10000,33,5676,5709,18
10000,33,7156,7189,18
10500,35,6505,6540,18
10500,35,6282,6317,18
10500,42,6047,6089,18
10500,35,6070,6105,18
10500,35,6194,6229,18
11000,37,7201,7238,19
11000,36,6352,6388,19
11000,36,6556,6592,19
11000,36,7294,7330,19
11000,57,6903,6960,19
11500,41,6787,6828,19
11500,38,6870,6908,19
11500,38,7047,7085,19
11500,38,7220,7258,19
11500,38,6897,6935,19
12000,40,7828,7868,21
12000,69,8122,8191,21
12000,40,7763,7803,21
12000,40,8710,8750,21
12000,40,7767,7807,21
12500,59,8894,8953,21
12500,42,8988,9030,21
12500,41,8361,8402,21
12500,49,10310,10359,26
12500,42,10551,10593,26
13000,43,13806,13849,26
13000,43,10990,11033,26
13000,43,12244,12287,26
13000,43,10519,10562,26
13000,43,10792,10835,26
13500,45,13477,13522,28
13500,45,12134,12179,28
13500,45,11758,11803,28
13500,45,11987,12032,28
13500,45,11628,11673,28
14000,46,12351,12397,28
14000,46,17153,17199,28
14000,72,16746,16818,28
14000,46,15029,15075,28
14000,69,11840,11909,28
14500,78,12568,12646,28
14500,48,12779,12827,28
14500,48,13366,13414,28
14500,48,12398,12446,28
14500,48,13527,13575,28
15000,79,13637,13716,28
15000,50,13447,13497,28
15000,50,12958,13008,28
15000,50,13321,13371,28
15000,50,12944,12994,28
15500,51,13361,13412,28
15500,51,13410,13461,28
15500,51,13127,13178,28
15500,51,13539,13590,28
15500,57,13411,13468,28
16000,53,14340,14393,28
16000,53,13799,13852,28
16000,85,11892,11977,23
16000,70,11764,11834,23
16000,53,11364,11417,23
16500,55,12610,12665,23
16500,55,12259,12314,23
16500,55,13058,13113,23
16500,55,11591,11646,23
16500,55,11747,11802,23
17000,56,11764,11820,23
17000,56,13178,13234,23
17000,56,15215,15271,23
17000,60,12278,12338,23
17000,56,12349,12405,23
17500,58,13722,13780,23
17500,58,12776,12834,23
17500,58,12956,13014,23
17500,58,12233,12291,23
17500,58,12455,12513,23
18000,60,13149,13209,23
18000,69,13189,13258,23
18000,60,12711,12771,23
18000,60,13148,13208,23
18000,60,13148,13208,23
18500,61,12592,12653,23
18500,61,13168,13229,23
18500,61,12704,12765,23
18500,61,13466,13527,23
18500,61,13740,13801,23
19000,63,13679,13742,23
19000,63,14036,14099,23
19000,63,13176,13239,23
19000,63,14132,14195,23
19000,63,14617,14680,23
19500,65,13706,13771,23
19500,65,13027,13092,22
19500,95,14573,14668,22
19500,109,14316,14425,22
19500,75,15138,15213,22
20000,105,15636,15741,23
20000,66,14328,14394,23
20000,66,14050,14116,23
20000,73,13861,13934,23
20000,72,15750,15822,23
20500,68,14386,14454,23
20500,68,14830,14898,23
20500,68,14434,14502,23
20500,71,15285,15356,23
20500,75,14426,14501,23
21000,70,15384,15454,24
21000,70,16405,16475,24
21000,70,16145,16215,24
21000,70,15238,15308,24
21000,70,15387,15457,24
21500,71,16694,16765,25
21500,71,17008,17079,25
21500,71,16487,16558,25
21500,71,16272,16343,25
21500,71,17935,18006,25
22000,73,17832,17905,25
22000,73,17330,17403,25
22000,76,17843,17919,25
22000,73,17013,17086,25
22000,73,17576,17649,25
22500,85,20974,21059,30
22500,75,21724,21799,30
22500,75,21450,21525,30
22500,75,21197,21272,30
22500,123,24554,24677,30
23000,76,22905,22981,30
23000,76,21285,21361,30
23000,76,21029,21105,30
23000,76,21836,21912,30
23000,76,21587,21663,30
23500,78,22606,22684,31
23500,78,23099,23177,31
23500,78,22426,22504,31
23500,78,21997,22075,31
23500,78,22428,22506,31
24000,80,23272,23352,31
24000,80,22815,22895,31
24000,80,23724,23804,31
24000,80,23395,23475,31
24000,80,22645,22725,31
24500,84,24045,24129,30
24500,81,22937,23018,30
24500,81,23695,23776,30
24500,81,21872,21953,25
24500,283,25120,25403,25
25000,170,20052,20222,25
25000,83,19329,19412,25
25000,83,20607,20690,25
25000,83,21921,22004,25
25000,83,20234,20317,25
25500,84,23306,23390,25
25500,85,19894,19979,25
25500,185,19907,20092,25
25500,85,21574,21659,25
25500,145,19549,19694,25
26000,86,28415,28501,25
26000,86,20236,20322,25
26000,86,19557,19643,25
26000,86,20903,20989,25
26000,106,20410,20516,25
26500,88,20175,20263,25
26500,109,25742,25851,25
26500,110,19844,19954,25
26500,206,24160,24366,25
26500,116,25931,26047,25
27000,191,28515,28706,25
27000,144,29767,29911,29
27000,154,30847,31001,29
27000,109,26141,26250,29
27000,178,32058,32236,29
27500,137,28501,28638,28
27500,161,25284,25445,28
27500,183,25943,26126,28
27500,112,24472,24584,28
27500,112,24682,24794,28
28000,91,26288,26379,28
28000,113,23875,23988,28
28000,90,23705,23795,28
28000,91,23463,23554,28
28000,91,25298,25389,28
28500,92,25777,25869,28
28500,92,24576,24668,28
28500,92,24846,24938,28
28500,99,24851,24950,28
28500,93,24407,24500,28
29000,94,26050,26144,27
29000,117,26486,26603,27
29000,95,24211,24306,27
29000,112,26508,26620,27
29000,120,25684,25804,27
29500,98,25258,25356,27
29500,129,26673,26802,27
29500,121,26839,26960,27
29500,142,25330,25472,27
29500,96,27081,27177,27
30000,213,36669,36882,27
30000,123,28040,28163,27
30000,124,25350,25474,27
30000,100,25078,25178,27
30000,100,25279,25379,27
30500,101,24836,24937,27
30500,101,25144,25245,27
30500,123,25877,26000,27
30500,101,25305,25406,27
30500,176,25402,25578,27
31000,103,21268,21371,22
31000,105,22063,22168,22
31000,162,22298,22460,22
31000,103,21380,21483,22
31000,103,22335,22438,22
31500,105,21997,22102,22
31500,105,21426,21531,22
31500,105,21473,21578,22
31500,177,24313,24490,22
31500,105,23927,24032,22
32000,106,21443,21549,22
32000,106,22319,22425,22
32000,106,21310,21416,22
32000,106,24001,24107,22
32000,106,23206,23312,22
32500,108,22490,22598,22
32500,108,22628,22736,22
32500,108,22153,22261,22
32500,108,23772,23880,22
32500,108,22299,22407,22
33000,110,22813,22923,22
33000,123,28548,28671,27
33000,176,35733,35909,27
33000,110,27594,27704,27
33000,110,27144,27254,27
33500,149,28104,28253,27
33500,140,27471,27611,27
33500,140,28398,28538,27
33500,190,28306,28496,27
33500,111,30170,30281,27
34000,115,28795,28910,27
34000,116,32227,32343,27
34000,113,28451,28564,27
34000,122,30923,31045,27
34000,120,28978,29098,27
34500,115,32191,32306,27
34500,114,28706,28820,27
34500,122,28879,29001,27
34500,185,28975,29160,27
