67.275,0.234993
31.7209,0.866726
5.42009,1.51372
2.43843,1.69988
1.30924,5.49028
0.750755,10.3549
0.408948,19.3701
0.0335704,47.6699
0.167852,67.6992
0.393689,79.5923
0.97354,97.7325
7.84936,98.6969
15.9185,99.2737
77.3431,99.8444
99.4201,99.5697
99.881,58.1194
99.7894,38.2946
98.9715,7.79138
95.2818,2.39875
92.9044,0.228889
