0.0335704,47.6699
0.408948,19.3701
0.750755,10.3549
1.30924,5.49028
2.43843,1.69988
5.42009,1.51372
31.7209,0.866726
67.275,0.234993
92.9044,0.228889
95.2818,2.39875
98.9715,7.79138
99.7894,38.2946
99.881,58.1194
99.4201,99.5697
77.3431,99.8444
15.9185,99.2737
7.84936,98.6969
0.97354,97.7325
0.393689,79.5923
0.152593,69.039
